date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:50:00	86406/86406	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Apr%202015%2023:00:40%20GMT	http://pbs.twimg.com/profile_images/585215576559095808/yX13DQyC.png	C:/My%20Web%20Sites/BlackCoin/pbs.twimg.com/profile_images/585215576559095808/yX13DQyC.png	(from http://davtonia.com/blackcoin/)
00:50:02	28306/28306	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Apr%202016%2013:04:00%20GMT	http://pbs.twimg.com/media/Cf7K6ScUAAAXJBm.jpg	C:/My%20Web%20Sites/BlackCoin/pbs.twimg.com/media/Cf7K6ScUAAAXJBm.jpg	(from http://davtonia.com/blackcoin/)
00:50:04	1793/1793	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f236493d2721d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/easy-accordion-free/js/jquery.beefup.min.js?ver=1	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/easy-accordion-free/js/jquery.beefup.min68b3.js	(from http://davtonia.com/blackcoin/)
00:50:05	4732/4732	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257109bfe-127c%22	https://www.cryptonator.com/ui/js/widget/multi_widget.js	C:/My%20Web%20Sites/BlackCoin/www.cryptonator.com/ui/js/widget/multi_widget.js	(from http://davtonia.com/blackcoin/)
00:50:06	23222/23222	---M-Z	200	added ('OK')	application/x-javascript	etag:%223a2ff22cb7d11:0%22	http://davtonia.com/blackcoin/wp-content/themes/x/framework/js/dist/site/x-body.min.js?ver=4.1.1	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/themes/x/framework/js/dist/site/x-body.min0235.js	(from http://davtonia.com/blackcoin/)
00:50:06	757/757	---M-Z	200	added ('OK')	application/x-javascript	etag:%22055f8b7f7e1ce1:0%22	http://davtonia.com/blackcoin/wp-includes/js/comment-reply.min.js?ver=4.3.3	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-includes/js/comment-reply.minb523.js	(from http://davtonia.com/blackcoin/)
00:50:07	64314/64314	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e570794cc7d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/cornerstone/assets/js/dist/site/cs-body.min.js?ver=1.0.6	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/cornerstone/assets/js/dist/site/cs-body.min0ba6.js	(from http://davtonia.com/blackcoin/)
00:50:08	3997/3997	---M-Z	200	added ('OK')	application/x-javascript	etag:%220eef275485cd01:0%22	http://davtonia.com/blackcoin/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-includes/js/jquery/ui/core.mine899.js	(from http://davtonia.com/blackcoin/)
00:50:09	6913/6913	---M-Z	200	added ('OK')	application/x-javascript	etag:%222dbaa2d827dad01:0%22	http://davtonia.com/blackcoin/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-includes/js/jquery/ui/widget.mine899.js	(from http://davtonia.com/blackcoin/)
00:50:09	8585/8585	---M-Z	200	added ('OK')	application/x-javascript	etag:%220eef275485cd01:0%22	http://davtonia.com/blackcoin/wp-includes/js/jquery/ui/accordion.min.js?ver=1.11.4	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-includes/js/jquery/ui/accordion.mine899.js	(from http://davtonia.com/blackcoin/)
00:50:10	12122/12122	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c758a0d827dad01:0%22	http://davtonia.com/blackcoin/wp-includes/js/jquery/ui/tabs.min.js?ver=1.11.4	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-includes/js/jquery/ui/tabs.mine899.js	(from http://davtonia.com/blackcoin/)
00:50:11	27072/27072	---M-Z	200	added ('OK')	application/x-javascript	etag:%22acaef552e1dad01:0%22	http://davtonia.com/blackcoin/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/js/squelch-tabs-and-accordions.js?ver=0.3.4	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/js/squelch-tabs-and-accordionsaf8f.js	(from http://davtonia.com/blackcoin/)
00:50:13	1549/1549	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202016%2007:49:41%20GMT	http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.5690c6.delayed	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.0.9)
00:50:14	12136/12136	---M--	200	added ('OK')	application/octet-stream	etag:%224d3226e6cd7d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.0.9)
00:50:14	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%223eafeae5cd7d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/openhand.cur	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.0.9)
00:50:15	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%22d74de8e5cd7d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/closedhand.cur	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.0.9)
00:50:15	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%221bf52ae6cd7d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.0.9)
00:50:15	13691/13691	---M--	200	added ('OK')	application/octet-stream	etag:%22b49328e6cd7d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.0.9)
00:50:15	933/933	---M--	200	added ('OK')	image/png	etag:%2235fac6e5cd7d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.0.9)
00:50:16	931/931	---M--	200	added ('OK')	image/png	etag:%223bdcbe5cd7d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.0.9)
00:50:18	938/938	---M--	200	added ('OK')	image/png	etag:%2235fac6e5cd7d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.0.9)
00:50:18	935/935	---M--	200	added ('OK')	image/png	etag:%229c5bc9e5cd7d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.0.9)
00:50:19	184/184	---M--	200	added ('OK')	image/png	etag:%22ce98c4e5cd7d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.0.9)
00:50:20	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22d17fd0e5cd7d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.0.9)
00:50:20	7656/7656	---M--	200	added ('OK')	image/png	etag:%2295f4e121cb7d11:0%22	http://davtonia.com/blackcoin/wp-content/themes/x/framework/img/global/btn-circle-top-small.png	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/themes/x/framework/img/global/btn-circle-top-small.png	(from http://davtonia.com/blackcoin/wp-content/themes/x/framework/css/site/stacks/integrity-dark.css?ver=4.1.1)
00:50:21	7779/7779	---M--	200	added ('OK')	image/png	etag:%222e93df21cb7d11:0%22	http://davtonia.com/blackcoin/wp-content/themes/x/framework/img/global/btn-circle-bottom-small.png	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/themes/x/framework/img/global/btn-circle-bottom-small.png	(from http://davtonia.com/blackcoin/wp-content/themes/x/framework/css/site/stacks/integrity-dark.css?ver=4.1.1)
00:50:21	5740/5740	---M--	200	added ('OK')	image/gif	etag:%22669ef221cb7d11:0%22	http://davtonia.com/blackcoin/wp-content/themes/x/framework/img/global/loading.gif	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/themes/x/framework/img/global/loading.gif	(from http://davtonia.com/blackcoin/wp-content/themes/x/framework/css/site/stacks/integrity-dark.css?ver=4.1.1)
00:50:22	9574/9574	---M--	200	added ('OK')	image/gif	etag:%22317aeb21cb7d11:0%22	http://davtonia.com/blackcoin/wp-content/themes/x/framework/img/global/ilightbox-preloader-dark.gif	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/themes/x/framework/img/global/ilightbox-preloader-dark.gif	(from http://davtonia.com/blackcoin/wp-content/themes/x/framework/css/site/stacks/integrity-dark.css?ver=4.1.1)
00:50:22	2074/2074	---M--	200	added ('OK')	image/png	etag:%2298dbed21cb7d11:0%22	http://davtonia.com/blackcoin/wp-content/themes/x/framework/img/global/ilightbox-thumb-overlay-play-dark.png	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/themes/x/framework/img/global/ilightbox-thumb-overlay-play-dark.png	(from http://davtonia.com/blackcoin/wp-content/themes/x/framework/css/site/stacks/integrity-dark.css?ver=4.1.1)
00:50:29	123243/123243	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202016%2007:49:55%20GMT	http://davtonia.com/blackcoin/wp-content/themes/x/framework/css/site/stacks/closedhand.cur	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/themes/x/framework/css/site/stacks/closedhand.66.delayed	(from http://davtonia.com/blackcoin/wp-content/themes/x/framework/css/site/stacks/integrity-dark.css?ver=4.1.1)
00:50:31	1549/1549	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202016%2007:50:00%20GMT	http://davtonia.com/blackcoin/wp-content/themes/x/framework/fonts/font_awesome/fontawesome-webfont.woff2?v=4.3.0	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/themes/x/framework/fonts/font_awesome/fontawesome-webfont.69e0a5.delayed	(from http://davtonia.com/blackcoin/wp-content/themes/x/framework/css/site/stacks/integrity-dark.css?ver=4.1.1)
00:50:32	1549/1549	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202016%2007:50:01%20GMT	http://davtonia.com/blackcoin/wp-content/themes/x/framework/fonts/font_awesome/fontawesome-webfont.woff?v=4.3.0	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/themes/x/framework/fonts/font_awesome/fontawesome-webfont.6ae0a5.delayed	(from http://davtonia.com/blackcoin/wp-content/themes/x/framework/css/site/stacks/integrity-dark.css?ver=4.1.1)
00:50:40	60767/60767	---M--	200	added ('OK')	application/octet-stream	etag:%2227abf820cb7d11:0%22	http://davtonia.com/blackcoin/wp-content/themes/x/framework/fonts/font_awesome/fontawesome-webfont.eot?v=4.3.0	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/themes/x/framework/fonts/font_awesome/fontawesome-webfonte0a5.eot	(from http://davtonia.com/blackcoin/wp-content/themes/x/framework/css/site/stacks/integrity-dark.css?ver=4.1.1)
00:50:43	60767/60767	---M--	200	added ('OK')	application/octet-stream	etag:%2227abf820cb7d11:0%22	http://davtonia.com/blackcoin/wp-content/themes/x/framework/fonts/font_awesome/fontawesome-webfont.eot?	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/themes/x/framework/fonts/font_awesome/fontawesome-webfontd41d.eot	(from http://davtonia.com/blackcoin/wp-content/themes/x/framework/css/site/stacks/integrity-dark.css?ver=4.1.1)
00:50:45	1719/1719	---M--	200	added ('OK')	image/png	etag:%227426804fe1dad01:0%22	http://davtonia.com/blackcoin/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/css/bg_stitch.png	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/css/bg_stitch.png	(from http://davtonia.com/blackcoin/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/css/squelch-tabs-and-accordions.css?ver=0.3.4)
00:50:47	122092/122092	---M--	200	added ('OK')	application/octet-stream	etag:%22f56dfd20cb7d11:0%22	http://davtonia.com/blackcoin/wp-content/themes/x/framework/fonts/font_awesome/fontawesome-webfont.ttf?v=4.3.0	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/themes/x/framework/fonts/font_awesome/fontawesome-webfonte0a5.ttf	(from http://davtonia.com/blackcoin/wp-content/themes/x/framework/css/site/stacks/integrity-dark.css?ver=4.1.1)
00:50:47	5435/5435	---M--	200	added ('OK')	image/png	etag:%22ec57d4fe1dad01:0%22	http://davtonia.com/blackcoin/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/css/bg_noise.png	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/css/bg_noise.png	(from http://davtonia.com/blackcoin/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/css/squelch-tabs-and-accordions.css?ver=0.3.4)
00:50:47	1549/1549	---M--	403	error ('Forbidden')	text/html	date:Fri,%2015%20Apr%202016%2007:50:16%20GMT	http://davtonia.com/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/index.html	(from http://davtonia.com/blackcoin/wp-content/plugins/intelly-countdown/assets/js/icp.library.js?v=1.0.7&ver=4.3.3)
00:50:49	123176/123176	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202016%2007:50:16%20GMT	http://davtonia.com/blackcoin/TweenLite.js	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/TweenLite.6f.delayed	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.0.9)
00:50:51	1549/1549	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202016%2007:50:18%20GMT	http://davtonia.com/TweenLite.js	C:/My%20Web%20Sites/BlackCoin/davtonia.com/TweenLite.70.delayed	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.0.9)
00:50:57	123176/123176	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202016%2007:50:24%20GMT	http://davtonia.com/blackcoin/Version/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/Version/index.html	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.0.9)
00:51:00	123176/123176	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202016%2007:50:24%20GMT	http://davtonia.com/blackcoin/themepunch.revolution.min.js	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/themepunch.revolution.min.71.delayed	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.0.9)
00:51:03	123176/123176	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202016%2007:50:30%20GMT	http://davtonia.com/blackcoin/jquery.themepunch.revolution.min.js	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/jquery.themepunch.revolution.min.72.delayed	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.0.9)
00:51:08	123176/123176	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202016%2007:50:32%20GMT	http://davtonia.com/blackcoin/jquery.themepunch.revolution.js	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/jquery.themepunch.revolution.73.delayed	(from http://davtonia.com/blackcoin/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.0.9)
00:51:09	4653/4653	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a8b843d6f495d11:0%22	http://davtonia.com/blackcoin/wp-content/plugins/transposh-translation-filter-for-wordpress/js/transposh.js?ver=0.9.6	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/plugins/transposh-translation-filter-for-wordpress/js/transposhd6c3.js	(from http://davtonia.com/blackcoin/zh/)
00:51:10	716/716	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/zh/comments/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/comments/feed/index.html	(from http://davtonia.com/blackcoin/zh/)
00:51:11	14695/14695	---M--	200	added ('OK')	application/rss+xml	etag:%2291d8f9fa0beef77d52a0537eebe85b93%22	http://davtonia.com/blackcoin/zh/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/feed/index.html	(from http://davtonia.com/blackcoin/zh/)
00:51:11	134409/134409	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2007:50:40%20GMT	http://davtonia.com/blackcoin/zh/faq/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/faq/index.html	(from http://davtonia.com/blackcoin/zh/)
00:51:13	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2007:50:41%20GMT	http://davtonia.com/blackcoin/zh/?page_id=2229	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/index51f7.html	(from http://davtonia.com/blackcoin/zh/)
00:51:13	134707/134707	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2007:50:41%20GMT	http://davtonia.com/blackcoin/zh/community-projects/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/community-projects/index.html	(from http://davtonia.com/blackcoin/zh/)
00:51:14	175/175	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2007:50:42%20GMT	http://davtonia.com/blackcoin/zh/?page_id=2127	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/indexb484.html	(from http://davtonia.com/blackcoin/zh/)
00:51:15	730/730	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/ru/comments/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/comments/feed/index.html	(from http://davtonia.com/blackcoin/ru/)
00:51:16	14718/14718	---M--	200	added ('OK')	application/rss+xml	etag:%2291d8f9fa0beef77d52a0537eebe85b93%22	http://davtonia.com/blackcoin/ru/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/feed/index.html	(from http://davtonia.com/blackcoin/ru/)
00:51:18	139277/139277	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2007:50:45%20GMT	http://davtonia.com/blackcoin/ru/faq/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/faq/index.html	(from http://davtonia.com/blackcoin/ru/)
00:51:18	133546/133546	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2007:50:47%20GMT	http://davtonia.com/blackcoin/ru/community-projects/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/community-projects/index.html	(from http://davtonia.com/blackcoin/ru/)
00:51:19	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2007:50:48%20GMT	http://davtonia.com/blackcoin/ru/?page_id=2229	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/index51f7.html	(from http://davtonia.com/blackcoin/ru/)
00:51:19	175/175	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2007:50:48%20GMT	http://davtonia.com/blackcoin/ru/?page_id=2127	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/indexb484.html	(from http://davtonia.com/blackcoin/ru/)
00:51:22	26254/26254	---M--	200	added ('OK')	image/jpeg	etag:%2225a907dd454d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/wallpapers_opt.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/wallpapers_opt.jpg	(from http://davtonia.com/blackcoin/community-projects/)
